架次编号,时刻（s）,阶段,状态,链路裕量（dB）
T03,3080.054,cruise,中继,2.396
T03,3081.052,cruise,中继,2.408
T03,3082.05,cruise,中继,2.42
T03,3083.048,cruise,中继,2.433
T03,3084.046,cruise,中继,2.445
T03,3085.045,cruise,中继,2.457
T03,3086.043,cruise,中继,2.469
T03,3087.041,cruise,中继,2.481
T03,3088.039,cruise,中继,2.493
T03,3089.037,cruise,中继,2.505
T03,3090.035,cruise,中继,2.517
T03,3091.033,cruise,中继,2.529
T03,3092.032,cruise,中继,2.541
T03,3093.03,cruise,中继,2.552
T03,3094.028,cruise,中继,2.564
T03,3095.026,cruise,中继,2.576
T03,3096.024,cruise,中继,2.587
T03,3097.022,cruise,中继,2.599
T03,3098.021,cruise,中继,2.61
T03,3099.019,cruise,中继,2.621
T03,3100.017,cruise,中继,2.633
T03,3101.015,cruise,中继,2.644
T03,3102.013,cruise,中继,2.655
T03,3103.011,cruise,中继,2.666
T03,3104.01,cruise,中继,2.677
T03,3105.008,cruise,中继,2.688
T03,3106.006,cruise,中继,2.699
T03,3107.004,cruise,中继,2.71
T03,3108.002,cruise,中继,2.721
T03,3109.0,cruise,中继,2.732
T03,3109.998,cruise,中继,2.742
T03,3110.997,cruise,中继,2.753
T03,3111.995,cruise,中继,2.764
T03,3112.993,cruise,中继,2.774
T03,3113.991,cruise,中继,2.784
T03,3114.989,cruise,中继,2.795
T03,3115.987,cruise,中继,2.805
T03,3116.986,cruise,中继,2.815
T03,3117.984,cruise,中继,2.825
T03,3118.982,cruise,中继,2.835
T03,3119.98,cruise,中继,2.845
T03,3120.978,cruise,中继,2.855
T03,3121.976,cruise,中继,2.865
T03,3122.974,cruise,中继,2.875
T03,3123.973,cruise,中继,2.885
T03,3124.971,cruise,中继,2.894
T03,3125.969,cruise,中继,2.904
T03,3126.967,cruise,中继,2.913
T03,3127.965,cruise,中继,2.923
T03,3128.963,cruise,中继,2.932
T03,3129.962,cruise,中继,2.941
T03,3130.96,cruise,中继,2.95
T03,3131.958,cruise,中继,2.959
T03,3132.956,cruise,中继,2.968
T03,3133.954,cruise,中继,2.977
T03,3134.952,cruise,中继,2.986
T03,3135.95,cruise,中继,2.995
T03,3136.949,cruise,中继,3.003
T03,3137.947,cruise,中继,3.012
T03,3138.945,cruise,中继,3.021
T03,3139.943,cruise,中继,3.029
T03,3140.941,cruise,中继,3.037
T03,3141.939,cruise,中继,3.046
T03,3142.938,cruise,中继,3.054
T03,3143.936,cruise,中继,3.062
T03,3144.934,cruise,中继,3.07
T03,3145.932,cruise,中继,3.078
T03,3146.93,cruise,中继,3.086
T03,3147.928,cruise,中继,3.093
T03,3148.926,cruise,中继,3.101
T03,3149.925,cruise,中继,3.109
T03,3150.923,cruise,中继,3.116
T03,3151.921,cruise,中继,3.123
T03,3152.919,cruise,中继,3.131
T03,3153.917,cruise,中继,3.138
T03,3154.915,cruise,中继,3.145
T03,3155.914,cruise,中继,3.152
T03,3156.912,cruise,中继,3.159
T03,3157.91,cruise,中继,3.166
T03,3158.908,cruise,中继,3.173
T03,3159.906,cruise,中继,3.179
T03,3160.904,cruise,中继,3.186
T03,3161.902,cruise,中继,3.192
T03,3162.901,cruise,中继,3.199
T03,3163.899,cruise,中继,3.205
T03,3164.897,cruise,中继,3.211
T03,3165.895,cruise,中继,3.217
T03,3166.893,cruise,中继,3.223
T03,3167.891,cruise,中继,3.229
T03,3168.89,cruise,中继,3.235
T03,3169.888,cruise,中继,3.241
T03,3170.886,cruise,中继,3.246
T03,3171.884,cruise,中继,3.252
T03,3172.882,cruise,中继,3.257
T03,3173.88,cruise,中继,3.263
T03,3174.879,cruise,中继,3.268
T03,3175.877,cruise,直连,0.001
T03,3176.875,cruise,直连,0.034
T03,3177.873,cruise,直连,0.067
T03,3178.871,cruise,直连,0.1
T03,3179.869,cruise,直连,0.133
T03,3180.867,cruise,直连,0.167
T03,3181.866,cruise,直连,0.2
T03,3182.864,cruise,直连,0.234
T03,3183.862,cruise,直连,0.268
T03,3184.86,cruise,直连,0.301
T03,3185.858,cruise,直连,0.336
T03,3186.856,cruise,直连,0.37
T03,3187.855,cruise,直连,0.404
T03,3188.853,cruise,直连,0.439
T03,3189.851,cruise,直连,0.473
T03,3190.849,cruise,直连,0.508
T03,3191.847,cruise,直连,0.543
T03,3192.845,cruise,直连,0.578
T03,3193.843,cruise,直连,0.613
T03,3194.842,cruise,直连,0.648
T03,3195.84,cruise,直连,0.684
T03,3196.838,cruise,直连,0.719
T03,3197.836,cruise,直连,0.755
T03,3198.834,cruise,直连,0.791
T03,3199.832,cruise,直连,0.827
T03,3200.831,cruise,直连,0.863
T03,3201.829,cruise,直连,0.9
T03,3202.827,cruise,直连,0.936
T03,3203.825,cruise,直连,0.973
T03,3204.823,cruise,直连,1.01
T03,3205.821,cruise,直连,1.047
T03,3206.819,cruise,直连,1.084
T03,3207.818,cruise,直连,1.121
T03,3208.816,cruise,直连,1.158
T03,3209.814,cruise,直连,1.196
T03,3210.812,cruise,直连,1.234
T03,3211.81,cruise,直连,1.272
T03,3212.808,cruise,直连,1.31
T03,3213.807,cruise,直连,1.348
T03,3214.805,cruise,直连,1.386
T03,3215.803,cruise,直连,1.425
T03,3216.801,cruise,直连,1.464
T03,3217.799,cruise,直连,1.503
T03,3218.797,cruise,直连,1.542
T03,3219.795,cruise,直连,1.581
T03,3220.794,cruise,直连,1.621
T03,3221.792,cruise,直连,1.66
T03,3222.79,cruise,直连,1.7
T03,3223.788,cruise,直连,1.74
T03,3224.786,cruise,直连,1.78
T03,3225.784,cruise,直连,1.821
T03,3226.783,cruise,直连,1.861
T03,3227.781,cruise,直连,1.902
T03,3228.779,cruise,直连,1.943
T03,3229.777,cruise,直连,1.984
T03,3230.775,cruise,直连,2.026
T03,3231.773,cruise,直连,2.067
T03,3232.772,cruise,直连,2.109
T03,3233.77,cruise,直连,2.151
T03,3234.768,cruise,直连,2.193
T03,3235.766,cruise,直连,2.235
T03,3236.764,cruise,直连,2.278
T03,3237.762,cruise,直连,2.321
T03,3238.76,cruise,直连,2.364
T03,3239.759,cruise,直连,2.407
T03,3240.757,cruise,直连,2.45
T03,3241.755,cruise,直连,2.494
T03,3242.753,cruise,直连,2.538
T03,3243.751,cruise,直连,2.582
T03,3244.749,cruise,直连,2.626
T03,3245.748,cruise,直连,2.671
T03,3246.746,cruise,直连,2.715
T03,3247.744,cruise,直连,2.76
T03,3248.742,cruise,直连,2.806
T03,3249.74,cruise,直连,2.851
T03,3250.738,cruise,直连,2.897
T03,3251.736,cruise,直连,2.943
T03,3252.735,cruise,直连,2.989
T03,3253.733,cruise,直连,3.035
T03,3254.731,cruise,直连,3.082
T03,3255.729,cruise,直连,3.129
T03,3256.727,cruise,直连,3.176
T03,3257.725,cruise,直连,3.224
T03,3258.724,cruise,直连,3.271
T03,3259.722,cruise,直连,3.319
T03,3260.72,cruise,直连,3.367
T03,3261.718,cruise,直连,3.416
T03,3262.716,cruise,直连,3.465
T03,3263.714,cruise,直连,3.514
T03,3264.712,cruise,直连,3.563
T03,3265.711,cruise,直连,3.613
T03,3266.709,cruise,直连,3.662
T03,3267.707,cruise,直连,3.713
T03,3268.705,cruise,直连,3.763
T03,3269.703,cruise,直连,3.814
T03,3270.701,cruise,直连,13.865
T03,3271.7,cruise,直连,3.916
T03,3272.698,cruise,直连,3.968
T03,3273.696,cruise,直连,4.02
T03,3274.694,cruise,直连,14.072
T03,3275.692,cruise,直连,4.125
T03,3276.69,cruise,直连,14.178
T03,3277.688,cruise,直连,14.231
T03,3278.687,cruise,直连,14.284
T03,3279.685,cruise,直连,14.338
T03,3280.683,cruise,直连,14.392
T03,3281.681,cruise,直连,14.447
T03,3282.679,cruise,直连,14.502
T03,3283.677,cruise,直连,14.557
T03,3284.676,cruise,直连,14.613
T03,3285.674,cruise,直连,14.669
T03,3286.672,cruise,直连,14.725
T03,3287.67,cruise,直连,14.782
T03,3288.668,cruise,直连,14.839
T03,3289.666,cruise,直连,14.896
T03,3290.665,cruise,直连,14.954
T03,3291.663,cruise,直连,15.012
T03,3292.661,cruise,直连,15.071
T03,3293.659,cruise,直连,15.13
T03,3294.657,cruise,直连,15.189
T03,3295.655,cruise,直连,15.249
T03,3296.653,cruise,直连,15.309
T03,3297.652,cruise,直连,15.37
T03,3298.65,cruise,直连,15.431
T03,3299.648,cruise,直连,15.492
T03,3300.646,cruise,直连,15.554
T03,3301.644,cruise,直连,15.616
T03,3302.642,cruise,直连,15.679
T03,3303.641,cruise,直连,15.743
T03,3304.639,cruise,直连,15.806
T03,3305.637,cruise,直连,15.87
T03,3306.635,cruise,直连,15.935
T03,3307.633,cruise,直连,16.0
T03,3308.631,cruise,直连,16.066
T03,3309.629,cruise,直连,16.132
T03,3310.628,cruise,直连,16.199
T03,3311.626,cruise,直连,16.266
T03,3312.624,cruise,直连,16.333
T03,3313.622,cruise,直连,16.402
T03,3314.62,cruise,直连,16.47
T03,3315.618,cruise,直连,16.539
T03,3316.617,cruise,直连,16.609
T03,3317.615,cruise,直连,16.68
T03,3318.613,cruise,直连,16.751
T03,3319.611,cruise,直连,16.822
T03,3320.609,cruise,直连,16.894
T03,3321.607,cruise,直连,16.967
T03,3322.605,cruise,直连,17.04
T03,3323.604,cruise,直连,17.114
T03,3324.602,cruise,直连,17.189
T03,3325.6,cruise,直连,17.264
T03,3326.598,cruise,直连,17.34
T03,3327.596,cruise,直连,17.416
T03,3328.594,cruise,直连,17.494
T03,3329.593,cruise,直连,17.571
T03,3330.591,cruise,直连,17.65
T03,3331.589,cruise,直连,17.729
T03,3332.587,cruise,直连,17.809
T03,3333.585,cruise,直连,17.89
T03,3334.583,cruise,直连,17.972
T03,3335.581,cruise,直连,18.054
T03,3336.58,cruise,直连,18.137
T03,3337.578,cruise,直连,18.221
T03,3338.576,cruise,直连,18.305
T03,3339.574,cruise,直连,18.391
T03,3340.572,cruise,直连,18.477
T03,3341.57,cruise,直连,18.564
T03,3342.569,cruise,直连,18.652
T03,3343.567,cruise,直连,18.741
T03,3344.565,cruise,直连,18.831
T03,3345.563,cruise,直连,18.922
T03,3346.561,cruise,直连,19.014
T03,3347.559,cruise,直连,19.106
T03,3348.558,cruise,直连,19.2
T03,3349.556,cruise,直连,19.295
T03,3350.554,cruise,直连,19.39
T03,3351.552,cruise,直连,19.487
T03,3352.55,cruise,直连,19.585
T03,3353.548,cruise,直连,19.684
T03,3354.546,cruise,直连,19.784
T03,3355.545,cruise,直连,19.885
T03,3356.543,cruise,直连,19.987
T03,3357.541,cruise,直连,20.091
T03,3358.539,cruise,直连,20.196
T03,3359.537,cruise,直连,20.302
T03,3360.535,cruise,直连,20.409
T03,3361.534,cruise,直连,20.518
T03,3362.532,cruise,直连,20.628
T03,3363.53,cruise,直连,20.739
T03,3364.528,cruise,直连,20.852
T03,3365.526,cruise,直连,20.966
T03,3366.524,cruise,直连,21.082
T03,3367.522,cruise,直连,21.199
T03,3368.521,cruise,直连,21.318
T03,3369.519,cruise,直连,21.439
T03,3370.517,cruise,直连,21.561
T03,3371.515,cruise,直连,21.684
T03,3372.513,cruise,直连,21.81
T03,3373.511,cruise,直连,21.937
T03,3374.51,cruise,直连,22.067
T03,3375.508,cruise,直连,22.198
T03,3376.506,cruise,直连,22.331
T03,3377.504,cruise,直连,22.466
T03,3378.502,cruise,直连,22.603
T03,3379.5,cruise,直连,22.742
T03,3380.498,cruise,直连,22.884
T03,3381.497,cruise,直连,23.027
T03,3382.495,cruise,直连,23.173
T03,3383.493,cruise,直连,23.322
T03,3384.491,cruise,直连,23.473
T03,3385.489,cruise,直连,23.626
T03,3386.487,cruise,直连,23.783
T03,3387.486,cruise,直连,23.941
T03,3388.484,cruise,直连,24.103
T03,3389.482,cruise,直连,24.268
T03,3390.48,cruise,直连,24.436
T03,3391.478,cruise,直连,24.607
T03,3392.476,cruise,直连,24.781
T03,3393.474,cruise,直连,24.958
T03,3394.473,cruise,直连,25.139
T03,3395.471,cruise,直连,25.324
T03,3396.469,cruise,直连,25.512
T03,3397.467,cruise,直连,25.705
T03,3398.465,cruise,直连,25.901
T03,3399.463,cruise,直连,26.102
T03,3400.462,cruise,直连,26.307
T03,3401.46,cruise,直连,26.516
T03,3402.458,cruise,直连,26.731
T03,3403.456,cruise,直连,26.95
T03,3404.454,cruise,直连,27.174
T03,3405.452,cruise,直连,27.404
T03,3406.451,cruise,直连,27.64
T03,3407.449,cruise,直连,27.881
T03,3408.447,cruise,直连,28.129
T03,3409.445,cruise,直连,28.383
T03,3410.443,cruise,直连,28.643
T03,3411.441,cruise,直连,28.911
T03,3412.439,cruise,直连,29.185
T03,3413.438,cruise,直连,29.468
T03,3414.436,cruise,直连,29.758
T03,3415.434,cruise,直连,30.056
T03,3416.432,cruise,直连,30.363
T03,3417.43,cruise,直连,30.678
T03,3418.428,cruise,直连,31.003
T03,3419.427,cruise,直连,31.336
T03,3420.425,cruise,直连,31.68
T03,3421.423,cruise,直连,32.032
T03,3422.421,cruise,直连,32.395
T03,3423.419,cruise,直连,32.767
T03,3424.417,cruise,直连,33.147
T03,3425.415,cruise,直连,33.537
T03,3426.414,cruise,直连,33.933
T03,3427.412,cruise,直连,34.336
T03,3428.41,cruise,直连,34.743
T03,3429.408,cruise,直连,35.151
T03,3430.406,cruise,直连,35.556
T03,3431.404,cruise,直连,35.954
T03,3432.403,cruise,直连,36.338
T03,3433.401,cruise,直连,36.701
T03,3434.399,cruise,直连,37.033
T03,3435.397,cruise,直连,37.326
T03,3436.395,cruise,直连,37.567
T03,3437.393,cruise,直连,37.749
T03,3438.391,cruise,直连,37.861
T03,3439.39,cruise,直连,37.9
T03,3439.39,descent,直连,37.9
T03,3440.386,descent,直连,38.009
T03,3441.382,descent,直连,38.12
T03,3442.379,descent,直连,38.232
T03,3443.375,descent,直连,38.345
T03,3444.371,descent,直连,38.46
T03,3445.367,descent,直连,38.577
T03,3446.364,descent,直连,38.695
T03,3447.36,descent,直连,38.815
T03,3448.356,descent,直连,38.937
T03,3449.353,descent,直连,39.06
T03,3450.349,descent,直连,39.185
T03,3451.345,descent,直连,39.312
T03,3452.342,descent,直连,39.441
T03,3453.338,descent,直连,39.571
T03,3454.334,descent,直连,39.704
T03,3455.331,descent,直连,39.839
T03,3456.327,descent,直连,39.976
T03,3457.323,descent,直连,40.115
T03,3458.319,descent,直连,40.256
T03,3459.316,descent,直连,40.4
T03,3460.312,descent,直连,40.546
T03,3461.308,descent,直连,40.694
T03,3462.305,descent,直连,40.845
T03,3463.301,descent,直连,40.999
T03,3464.297,descent,直连,41.156
T03,3465.294,descent,直连,41.315
T03,3466.29,descent,直连,41.478
T03,3467.286,descent,直连,41.643
T03,3468.283,descent,直连,41.812
T03,3469.279,descent,直连,41.984
T03,3470.275,descent,直连,42.16
T03,3471.271,descent,直连,42.339
T03,3472.268,descent,直连,42.522
T03,3473.264,descent,直连,42.709
T03,3474.26,descent,直连,42.9
T03,3475.257,descent,直连,43.096
T03,3476.253,descent,直连,43.295
T03,3477.249,descent,直连,43.5
T03,3478.246,descent,直连,43.709
T03,3479.242,descent,直连,43.924
T03,3480.238,descent,直连,44.144
T03,3481.235,descent,直连,44.37
T03,3482.231,descent,直连,44.602
T03,3483.227,descent,直连,44.84
T03,3484.223,descent,直连,45.085
T03,3485.22,descent,直连,45.337
T03,3486.216,descent,直连,45.597
T03,3487.212,descent,直连,45.864
T03,3488.209,descent,直连,46.14
T03,3489.205,descent,直连,46.426
T03,3490.201,descent,直连,46.72
T03,3491.198,descent,直连,47.026
T03,3492.194,descent,直连,47.342
T03,3493.19,descent,直连,47.67
T03,3494.187,descent,直连,48.011
T03,3495.183,descent,直连,48.367
T03,3496.179,descent,直连,48.737
T03,3497.175,descent,直连,49.123
T03,3498.172,descent,直连,49.528
T03,3499.168,descent,直连,49.953
T03,3500.164,descent,直连,50.399
T03,3501.161,descent,直连,50.87
T03,3502.157,descent,直连,51.367
T03,3503.153,descent,直连,51.895
T03,3504.15,descent,直连,52.457
T03,3505.146,descent,直连,53.058
T03,3506.142,descent,直连,53.703
T03,3507.139,descent,直连,54.401
T03,3508.135,descent,直连,55.159
T03,3509.131,descent,直连,55.99
T03,3510.127,descent,直连,56.908
T03,3511.124,descent,直连,57.936
T03,3512.12,descent,直连,59.101
T03,3513.116,descent,直连,60.448
T03,3514.113,descent,直连,62.043
T03,3515.109,descent,直连,63.997
T03,3516.105,descent,直连,66.523
T03,3517.102,descent,直连,70.099
T03,3518.098,descent,直连,76.285
T03,3519.094,descent,直连,104.58
T03,3520.091,descent,直连,75.641
T03,3521.087,descent,直连,69.777
T03,3522.083,descent,直连,66.308
T03,3523.079,descent,直连,63.836
T03,3524.076,descent,直连,61.914
T03,3525.072,descent,直连,60.341
T03,3526.068,descent,直连,59.009
T03,3527.065,descent,直连,57.855
T03,3528.061,descent,直连,56.837
T03,3529.057,descent,直连,45.925
T04,480.0,climb,直连,45.925
T04,480.989,climb,直连,57.072
T04,481.978,climb,直连,58.393
T04,482.967,climb,直连,59.951
T04,483.957,climb,直连,61.852
T04,484.946,climb,直连,64.289
T04,485.935,climb,直连,67.688
T04,486.924,climb,直连,73.351
T04,487.913,climb,直连,95.218
T04,488.902,climb,直连,74.879
T04,489.892,climb,直连,68.451
T04,490.881,climb,直连,64.797
T04,491.87,climb,直连,62.233
T04,492.859,climb,直连,60.256
T04,493.848,climb,直连,58.647
T04,494.837,climb,直连,57.289
T04,495.826,climb,直连,56.116
T04,496.816,climb,直连,55.082
T04,497.805,climb,直连,54.158
T04,498.794,climb,直连,53.323
T04,499.783,climb,直连,52.562
T04,500.772,climb,直连,51.862
T04,501.761,climb,直连,51.214
T04,502.75,climb,直连,50.611
T04,503.74,climb,直连,50.047
T04,504.729,climb,直连,49.518
T04,505.718,climb,直连,49.019
T04,506.707,climb,直连,48.547
T04,507.696,climb,直连,48.099
T04,508.685,climb,直连,47.674
T04,509.675,climb,直连,47.268
T04,510.664,climb,直连,46.88
T04,511.653,climb,直连,46.509
T04,512.642,climb,直连,46.153
T04,513.631,climb,直连,45.812
T04,514.62,climb,直连,45.483
T04,515.609,climb,直连,45.166
T04,516.599,climb,直连,44.86
T04,517.588,climb,直连,44.565
T04,518.577,climb,直连,44.279
T04,519.566,climb,直连,44.003
T04,520.555,climb,直连,43.735
T04,521.544,climb,直连,43.475
T04,522.534,climb,直连,43.222
T04,523.523,climb,直连,42.977
T04,524.512,climb,直连,42.738
T04,525.501,climb,直连,42.506
T04,526.49,climb,直连,42.28
T04,527.479,climb,直连,42.06
T04,528.468,climb,直连,41.845
T04,529.458,climb,直连,41.635
T04,530.447,climb,直连,41.43
T04,531.436,climb,直连,41.23
T04,532.425,climb,直连,41.034
T04,533.414,climb,直连,40.843
T04,534.403,climb,直连,40.656
T04,535.393,climb,直连,40.473
T04,536.382,climb,直连,40.293
T04,537.371,climb,直连,40.118
T04,537.371,cruise,直连,40.118
T04,538.369,cruise,直连,40.054
T04,539.367,cruise,直连,39.869
T04,540.365,cruise,直连,39.578
T04,541.363,cruise,直连,39.2
T04,542.361,cruise,直连,38.757
T04,543.359,cruise,直连,38.272
T04,544.357,cruise,直连,37.76
T04,545.355,cruise,直连,37.236
T04,546.353,cruise,直连,36.71
T04,547.351,cruise,直连,36.189
T04,548.349,cruise,直连,35.677
T04,549.347,cruise,直连,35.178
T04,550.345,cruise,直连,34.694
T04,551.343,cruise,直连,34.225
T04,552.341,cruise,直连,33.773
T04,553.339,cruise,直连,33.336
T04,554.337,cruise,直连,32.915
T04,555.335,cruise,直连,32.508
T04,556.333,cruise,直连,32.117
T04,557.331,cruise,直连,31.739
T04,558.329,cruise,直连,31.374
T04,559.327,cruise,直连,31.022
T04,560.325,cruise,直连,30.681
T04,561.323,cruise,直连,30.352
T04,562.321,cruise,直连,30.034
T04,563.319,cruise,直连,29.725
T04,564.317,cruise,直连,29.427
T04,565.315,cruise,直连,29.137
T04,566.313,cruise,直连,28.855
T04,567.311,cruise,直连,28.582
T04,568.309,cruise,直连,28.317
T04,569.307,cruise,直连,28.059
T04,570.305,cruise,直连,27.808
T04,571.303,cruise,直连,27.563
T04,572.301,cruise,直连,27.325
T04,573.299,cruise,直连,27.093
T04,574.297,cruise,直连,26.866
T04,575.295,cruise,直连,26.646
T04,576.293,cruise,直连,26.43
T04,577.291,cruise,直连,26.219
T04,578.289,cruise,直连,26.013
T04,579.287,cruise,直连,25.812
T04,580.285,cruise,直连,25.615
T04,581.283,cruise,直连,25.422
T04,582.281,cruise,直连,25.233
T04,583.279,cruise,直连,25.048
T04,584.277,cruise,直连,24.867
T04,585.275,cruise,直连,24.69
T04,586.273,cruise,直连,24.516
T04,587.271,cruise,直连,24.345
T04,588.269,cruise,直连,24.178
T04,589.267,cruise,直连,24.013
T04,590.265,cruise,直连,23.852
T04,591.263,cruise,直连,23.693
T04,592.261,cruise,直连,23.537
T04,593.259,cruise,直连,23.384
T04,594.257,cruise,直连,23.234
T04,595.255,cruise,直连,23.086
T04,596.253,cruise,直连,22.94
T04,597.251,cruise,直连,22.797
T04,598.249,cruise,直连,22.656
T04,599.247,cruise,直连,22.517
T04,600.245,cruise,直连,22.38
T04,601.243,cruise,直连,22.246
T04,602.241,cruise,直连,22.113
T04,603.239,cruise,直连,21.983
T04,604.237,cruise,直连,21.854
T04,605.235,cruise,直连,21.727
T04,606.233,cruise,直连,21.602
T04,607.231,cruise,直连,21.479
T04,608.229,cruise,直连,21.358
T04,609.227,cruise,直连,21.238
T04,610.226,cruise,直连,21.119
T04,611.224,cruise,直连,21.003
T04,612.222,cruise,直连,20.888
T04,613.22,cruise,直连,20.774
T04,614.218,cruise,直连,20.662
T04,615.216,cruise,直连,20.551
T04,616.214,cruise,直连,20.441
T04,617.212,cruise,直连,20.333
T04,618.21,cruise,直连,20.227
T04,619.208,cruise,直连,20.121
T04,620.206,cruise,直连,20.017
T04,621.204,cruise,直连,19.914
T04,622.202,cruise,直连,19.812
T04,623.2,cruise,直连,19.711
T04,624.198,cruise,直连,19.612
T04,625.196,cruise,直连,19.513
T04,626.194,cruise,直连,19.416
T04,627.192,cruise,直连,19.32
T04,628.19,cruise,直连,19.225
T04,629.188,cruise,直连,19.13
T04,630.186,cruise,直连,19.037
T04,631.184,cruise,直连,18.945
T04,632.182,cruise,直连,18.854
T04,633.18,cruise,直连,18.764
T04,634.178,cruise,直连,18.674
T04,635.176,cruise,直连,18.586
T04,636.174,cruise,直连,18.498
T04,637.172,cruise,直连,18.412
T04,638.17,cruise,直连,18.326
T04,639.168,cruise,直连,18.241
T04,640.166,cruise,直连,18.157
T04,641.164,cruise,直连,18.073
T04,642.162,cruise,直连,17.991
T04,643.16,cruise,直连,17.909
